Model Year,Division,Carline,# Cyl,Transmission,City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,Trans Desc,# Gears,Drive Desc,Max Ethanol % - Gasoline,Fuel Usage Desc - Conventional Fuel,Fuel Unit - Conventional Fuel,Annual Fuel1 Cost - Conventional Fuel,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. 
2016,Ford,EDGE AWD,6,Auto(S6),17,24,20,Semi-Automatic,6,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,2250,2250
2016,Ford,EDGE AWD,6,Auto(S6),17,25,20,Semi-Automatic,6,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,2250,2250
2016,Ford,ESCAPE AWD,4,Auto(S6),22,29,25,Semi-Automatic,6,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,1800,1800
2016,Ford,ESCAPE AWD,4,Auto(S6),21,28,23,Semi-Automatic,6,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,1950,1950
2016,GMC,TERRAIN AWD,4,Auto(A6),20,29,23,Automatic,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1950,1950
2016,GMC,TERRAIN AWD,6,Auto(A6),16,23,18,Automatic,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2500,2500
2016,Honda,CR-V 4WD,4,Auto(AV),25,31,27,Continuously Variable,1,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1650,1650
2016,Honda,HR-V 4WD,4,Auto(AV),27,32,29,Continuously Variable,1,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1550,1550
2016,Honda,HR-V 4WD,4,Auto(AV-S7),27,32,29,Selectable Continuously Variable (e.g. CVT with paddles),7,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1550,1550
2016,Honda,PILOT 4WD,6,Auto(A6),18,26,21,Automatic,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2150,2150
2016,Honda,PILOT 4WD,6,Auto(S9),19,26,22,Semi-Automatic,9,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2050,2050
2016,HYUNDAI MOTOR COMPANY,Santa Fe AWD,6,Auto(S6),18,24,20,Semi-Automatic,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2250,2250
2016,HYUNDAI MOTOR COMPANY,Santa Fe Sport AWD,4,Auto(S6),18,24,21,Semi-Automatic,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2150,2150
2016,HYUNDAI MOTOR COMPANY,Santa Fe Sport AWD,4,Auto(S6),19,25,21,Semi-Automatic,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2150,2150
2016,HYUNDAI MOTOR COMPANY,Santa Fe Ultimate AWD,6,Auto(S6),17,22,19,Semi-Automatic,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2350,2350
2016,HYUNDAI MOTOR COMPANY,Tucson AWD,4,Auto(AM7),24,28,26,Automated Manual,7,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1750,1750
2016,HYUNDAI MOTOR COMPANY,Tucson AWD,4,Auto(S6),21,26,23,Semi-Automatic,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1950,1950
2016,HYUNDAI MOTOR COMPANY,Tucson Eco AWD,4,Auto(AM7),25,31,27,Automated Manual,7,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1650,1650
2016,INFINITI,QX60 AWD,6,Auto(AV-S7),19,26,22,Selectable Continuously Variable (e.g. CVT with paddles),7,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,2250,2250
2016,INFINITI,QX70 AWD,6,Auto(S7),16,22,18,Semi-Automatic,7,All Wheel Drive,10,Gasoline (Premium Unleaded Required),MPG,2750,2750
2016,Jeep,Cherokee 4X4,4,Auto(A9),21,28,24,Automatic,9,All Wheel Drive,85,Gasoline (Regular Unleaded Recommended),MPG,1900,1900
2016,Jeep,Cherokee 4X4,4,Auto(A9),21,28,24,Automatic,9,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1900,1900
2016,Jeep,Cherokee 4X4,6,Auto(A9),20,28,23,Automatic,9,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1950,1950
2016,Jeep,Cherokee 4x4 Active Drive II,4,Auto(A9),21,27,23,Automatic,9,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1950,1950
2016,Jeep,Cherokee 4x4 Active Drive II,6,Auto(A9),19,26,22,Automatic,9,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2050,2050
2016,Jeep,Cherokee Trailhawk 4X4,4,Auto(A9),19,25,22,Automatic,9,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2050,2050
2016,Jeep,Cherokee Trailhawk 4X4,6,Auto(A9),19,26,22,Automatic,9,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2050,2050
2016,Jeep,Compass 4X4,4,Auto(A6),20,26,22,Automatic,6,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2050,2050
2016,Jeep,Compass 4X4,4,Auto(AV),20,23,21,Continuously Variable,1,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2150,2150
2016,Jeep,Compass 4X4,4,Manual(M5),22,27,24,Manual,5,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1900,1900
2016,Jeep,Patriot 4X4,4,Auto(A6),20,26,22,Automatic,6,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2050,2050
2016,Jeep,Patriot 4X4,4,Auto(AV),20,23,21,Continuously Variable,1,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2150,2150
2016,Jeep,Patriot 4X4,4,Manual(M5),22,27,24,Manual,5,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1900,1900
2016,Jeep,Renegade 4x4,4,Manual(M6),24,31,27,Manual,6,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,1850,1850
2016,Jeep,Renegade 4x4,4,Auto(A9),21,29,24,Automatic,9,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1900,1900
2016,Jeep,Wrangler 4X4,6,Auto(A5),17,21,18,Automatic,5,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2500,2500
2016,Jeep,Wrangler 4X4,6,Manual(M6),17,21,18,Manual,6,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2500,2500
2016,Jeep,Wrangler Unlimited 4X4,6,Auto(A5),16,20,18,Automatic,5,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2500,2500
2016,Jeep,Wrangler Unlimited 4X4,6,Manual(M6),16,21,18,Manual,6,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2500,2500
2016,KIA MOTORS CORPORATION,Sorento AWD,4,Auto(S6),19,25,22,Semi-Automatic,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2050,2050
2016,KIA MOTORS CORPORATION,Sorento AWD,4,Auto(S6),21,26,23,Semi-Automatic,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1950,1950
2016,KIA MOTORS CORPORATION,Sorento AWD,6,Auto(S6),17,23,19,Semi-Automatic,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2350,2350
2016,KIA MOTORS CORPORATION,Sorento AWD FE,6,Auto(S6),18,26,21,Semi-Automatic,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2150,2150
2016,KIA MOTORS CORPORATION,Sportage AWD,4,Auto(S6),19,26,22,Semi-Automatic,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2050,2050
2016,KIA MOTORS CORPORATION,Sportage SX AWD,4,Auto(S6),19,25,21,Semi-Automatic,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2150,2150
2016,Land Rover,Discovery Sport,4,Auto(S9),20,26,22,Semi-Automatic,9,4-Wheel Drive,15,Gasoline (Premium Unleaded Required),MPG,2250,2250
2016,Land Rover,Range Rover Evoque,4,Auto(S9),21,30,24,Semi-Automatic,9,4-Wheel Drive,15,Gasoline (Premium Unleaded Required),MPG,2050,2050
2016,Land Rover,Range Rover Evoque Convertible,4,Auto(S9),20,28,23,Semi-Automatic,9,4-Wheel Drive,15,Gasoline (Premium Unleaded Required),MPG,2150,2150
2016,LEXUS,NX 200t AWD,4,Auto(S6),22,28,24,Semi-Automatic,6,All Wheel Drive,15,Gasoline (Premium Unleaded Required),MPG,2050,2050
2016,LEXUS,NX 200t AWD F SPORT,4,Auto(S6),22,27,24,Semi-Automatic,6,All Wheel Drive,15,Gasoline (Premium Unleaded Required),MPG,2050,2050
2016,LEXUS,NX 300h AWD,4,Auto(AV-S6),33,30,32,Selectable Continuously Variable (e.g. CVT with paddles),6,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,1400,1400
2016,LEXUS,RX 350 AWD,6,Auto(S8),19,26,22,Semi-Automatic,8,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,2050,2050
2016,Lincoln,MKC  AWD,4,Auto(S6),19,26,22,Semi-Automatic,6,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,2050,2050
2016,Lincoln,MKC  AWD,4,Auto(S6),18,26,21,Semi-Automatic,6,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,2150,2150
2016,Lincoln,MKX AWD,6,Auto(S6),17,24,19,Semi-Automatic,6,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,2350,2350
2016,Lincoln,MKX AWD,6,Auto(S6),16,23,19,Semi-Automatic,6,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,2350,2350
2016,MAZDA,CX-5 4WD,4,Auto(S6),24,30,26,Semi-Automatic,6,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1750,1750
2016,MAZDA,CX-9 4WD,4,Auto(S6),21,27,23,Semi-Automatic,6,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1950,1950
2016,Mercedes-Benz,GLA 250 4MATIC,4,Auto(AM7),24,32,27,Automated Manual,7,4-Wheel Drive,10,Gasoline (Premium Unleaded Required),MPG,1850,1850
2016,Mercedes-Benz,GLA 250 4MATIC,4,Auto(AM7),24,32,27,Automated Manual,7,4-Wheel Drive,85,Gasoline (Premium Unleaded Required),MPG,1850,1850
2016,Mercedes-Benz,GLC 300 4MATIC,4,Auto(A9),21,28,24,Automatic,9,4-Wheel Drive,10,Gasoline (Premium Unleaded Required),MPG,2050,2050
2016,Mitsubishi Motors Corporation,OUTLANDER 4WD,4,Auto(AV-S6),24,29,26,Selectable Continuously Variable (e.g. CVT with paddles),6,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1750,1750
2016,Mitsubishi Motors Corporation,OUTLANDER 4WD,6,Auto(S6),20,27,23,Semi-Automatic,6,4-Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,2150,2150
2016,Mitsubishi Motors Corporation,OUTLANDER SPORT 4WD,4,Auto(AV-S6),23,29,26,Selectable Continuously Variable (e.g. CVT with paddles),6,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1750,1750
2016,Mitsubishi Motors Corporation,OUTLANDER SPORT 4WD,4,Auto(AV-S6),22,27,24,Selectable Continuously Variable (e.g. CVT with paddles),6,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1900,1900
2016,NISSAN,PATHFINDER 4WD,6,Auto(AV),19,26,22,Continuously Variable,1,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2050,2050
2016,NISSAN,PATHFINDER 4WD PLATINUM,6,Auto(AV),19,26,21,Continuously Variable,1,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2150,2150
2016,NISSAN,ROGUE AWD,4,Auto(AV),25,32,28,Continuously Variable,1,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1600,1600
2016,Porsche,Macan S,6,Auto(AM-S7),17,23,19,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,2600,2600
2016,Porsche,Macan Turbo,6,Auto(AM-S7),17,23,19,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,2600,2600
2016,Subaru,CROSSTREK,4,Auto(AV-S6),26,34,29,Selectable Continuously Variable (e.g. CVT with paddles),6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1550,1550
2016,Subaru,CROSSTREK,4,Manual(M5),23,31,26,Manual,5,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1750,1750
2016,Subaru,CROSSTREK HYBRID,4,Auto(AV-S6),30,34,31,Selectable Continuously Variable (e.g. CVT with paddles),6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1450,1450
2016,Subaru,FORESTER,4,Auto(AV-S8),23,28,25,Selectable Continuously Variable (e.g. CVT with paddles),8,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,2000,2000
2016,Subaru,FORESTER,4,Auto(AV),24,32,27,Continuously Variable,1,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1650,1650
2016,Subaru,FORESTER,4,Manual(M6),22,29,25,Manual,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1800,1800
2016,Subaru,OUTBACK,4,Auto(AV-S6),25,33,28,Selectable Continuously Variable (e.g. CVT with paddles),6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1600,1600
2016,Subaru,OUTBACK,6,Auto(AV-S6),20,27,22,Selectable Continuously Variable (e.g. CVT with paddles),6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2050,2050
2016,TOYOTA,RAV4 AWD,4,Auto(S6),22,29,25,Semi-Automatic,6,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,1800,1800
2016,TOYOTA,RAV4 HYBRID AWD,4,Auto(AV-S6),34,31,33,Selectable Continuously Variable (e.g. CVT with paddles),6,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,1350,1350
2016,TOYOTA,RAV4 Limited AWD/SE AWD,4,Auto(S6),22,29,25,Semi-Automatic,6,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,1800,1800
2016,Volkswagen,Tiguan 4Motion,4,Auto(S6),20,26,23,Semi-Automatic,6,All Wheel Drive,15,Gasoline (Premium Unleaded Recommended),MPG,2150,2150
2016,"Volvo Cars of North America, LLC",XC60 AWD,4,Auto(S8),19,27,22,Semi-Automatic,8,All Wheel Drive,10,Gasoline (Premium Unleaded Required),MPG,2250,2250
2016,"Volvo Cars of North America, LLC",XC60 AWD,5,Auto(S6),19,26,22,Semi-Automatic,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2050,2050
2016,"Volvo Cars of North America, LLC",XC60 AWD,6,Auto(S6),17,23,20,Semi-Automatic,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2250,2250
2016,"Volvo Cars of North America, LLC",XC70 AWD,5,Auto(S6),19,26,22,Semi-Automatic,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2050,2050
2016,BMW,X5 sDrive35i,6,Auto(S8),18,25,21,Semi-Automatic,8,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Recommended),MPG,2350,2350
2016,BMW,X6 sDrive35i,6,Auto(S8),18,25,21,Semi-Automatic,8,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Recommended),MPG,2350,2350
2016,Buick,ENCLAVE FWD,6,Auto(A6),15,22,18,Automatic,6,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,2500,2500
2016,Cadillac,ESCALADE 2WD,8,Auto(A8),15,22,17,Automatic,8,"2-Wheel Drive, Rear",10,Gasoline (Regular Unleaded Recommended),MPG,2650,2650
2016,Cadillac,SRX,6,Auto(S6),17,24,19,Semi-Automatic,6,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,2350,2350
2016,Chevrolet,C1500 SUBURBAN 2WD,8,Auto(A6),16,23,18,Automatic,6,"2-Wheel Drive, Rear",10,Gasoline (Regular Unleaded Recommended),MPG,2500,2500
2016,Chevrolet,C1500 SUBURBAN 2WD,8,Auto(A6),16,23,18,Automatic,6,"2-Wheel Drive, Rear",85,Gasoline (Regular Unleaded Recommended),MPG,2500,2500
2016,Chevrolet,C1500 TAHOE 2WD,8,Auto(A6),16,23,18,Automatic,6,"2-Wheel Drive, Rear",10,Gasoline (Regular Unleaded Recommended),MPG,2500,2500
2016,Chevrolet,C1500 TAHOE 2WD,8,Auto(A6),16,23,18,Automatic,6,"2-Wheel Drive, Rear",85,Gasoline (Regular Unleaded Recommended),MPG,2500,2500
2016,Chevrolet,TRAVERSE FWD,6,Auto(A6),15,22,18,Automatic,6,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,2500,2500
2016,Dodge,Durango RWD,6,Auto(A8),19,27,22,Automatic,8,"2-Wheel Drive, Rear",10,Gasoline (Regular Unleaded Recommended),MPG,2050,2050
2016,Dodge,Durango RWD,8,Auto(A8),14,22,17,Automatic,8,"2-Wheel Drive, Rear",10,Gasoline (Mid Grade Unleaded Recommended),MPG,2800,2800
2016,Ford,Expedition 2WD,6,Auto(S6),16,22,18,Semi-Automatic,6,"2-Wheel Drive, Rear",15,Gasoline (Regular Unleaded Recommended),MPG,2500,2500
2016,Ford,Expedition EL 2WD,6,Auto(S6),15,21,17,Semi-Automatic,6,"2-Wheel Drive, Rear",15,Gasoline (Regular Unleaded Recommended),MPG,2650,2650
2016,Ford,EXPLORER FFV 2WD,6,Auto(S6),17,24,20,Semi-Automatic,6,"2-Wheel Drive, Front",85,Gasoline (Regular Unleaded Recommended),MPG,2250,2250
2016,Ford,EXPLORER FWD,4,Auto(S6),19,28,22,Semi-Automatic,6,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,2050,2050
2016,Ford,EXPLORER FWD,6,Auto(S6),17,24,20,Semi-Automatic,6,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,2250,2250
2016,Ford,Flex FWD,6,Auto(S6),16,23,19,Semi-Automatic,6,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,2350,2350
2016,GMC,ACADIA FWD,6,Auto(A6),15,22,18,Automatic,6,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,2500,2500
2016,GMC,C1500 YUKON 2WD,8,Auto(A6),16,23,18,Automatic,6,"2-Wheel Drive, Rear",10,Gasoline (Regular Unleaded Recommended),MPG,2500,2500
2016,GMC,C1500 YUKON 2WD,8,Auto(A6),16,23,18,Automatic,6,"2-Wheel Drive, Rear",85,Gasoline (Regular Unleaded Recommended),MPG,2500,2500
2016,GMC,C1500 YUKON 2WD,8,Auto(A8),15,22,17,Automatic,8,"2-Wheel Drive, Rear",10,Gasoline (Regular Unleaded Recommended),MPG,2650,2650
2016,GMC,C1500 YUKON XL 2WD,8,Auto(A6),16,23,18,Automatic,6,"2-Wheel Drive, Rear",10,Gasoline (Regular Unleaded Recommended),MPG,2500,2500
2016,GMC,C1500 YUKON XL 2WD,8,Auto(A6),16,23,18,Automatic,6,"2-Wheel Drive, Rear",85,Gasoline (Regular Unleaded Recommended),MPG,2500,2500
2016,GMC,C1500 YUKON XL 2WD,8,Auto(A8),15,22,17,Automatic,8,"2-Wheel Drive, Rear",10,Gasoline (Regular Unleaded Recommended),MPG,2650,2650
2016,INFINITI,QX60 Hybrid FWD,4,Auto(AV-S7),26,28,26,Selectable Continuously Variable (e.g. CVT with paddles),7,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,1750,1750
2016,INFINITI,QX80 2WD,8,Auto(S7),14,20,16,Semi-Automatic,7,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Recommended),MPG,3100,3100
2016,Jeep,Grand Cherokee 4X2,6,Auto(A8),22,30,25,Automatic,8,"2-Wheel Drive, Rear",,"Diesel, ultra low sulfur (15 ppm, maximum)",MPG,2000,2000
2016,Jeep,Grand Cherokee 4X2,6,Auto(A8),19,26,22,Automatic,8,"2-Wheel Drive, Rear",10,Gasoline (Regular Unleaded Recommended),MPG,2050,2050
2016,Lincoln,MKT FWD,6,Auto(S6),16,24,19,Semi-Automatic,6,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,2350,2350
2016,Lincoln,Navigator 2WD,6,Auto(S6),16,22,18,Semi-Automatic,6,"2-Wheel Drive, Rear",15,Gasoline (Regular Unleaded Recommended),MPG,2500,2500
2016,Lincoln,Navigator L 2WD,6,Auto(S6),15,20,17,Semi-Automatic,6,"2-Wheel Drive, Rear",15,Gasoline (Regular Unleaded Recommended),MPG,2650,2650
2016,Mercedes-Benz,GLE 350,6,Auto(A7),18,24,20,Automatic,7,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Required),MPG,2500,2500
2016,TOYOTA,4RUNNER 2WD,6,Auto(S5),17,22,19,Semi-Automatic,5,"2-Wheel Drive, Rear",15,Gasoline (Regular Unleaded Recommended),MPG,2350,2350
2016,TOYOTA,SEQUOIA 2WD,8,Auto(S6),13,17,15,Semi-Automatic,6,"2-Wheel Drive, Rear",15,Gasoline (Regular Unleaded Recommended),MPG,3000,3000
2016,"Volvo Cars of North America, LLC",XC90 FWD,4,Auto(S8),22,26,24,Semi-Automatic,8,"2-Wheel Drive, Front",10,Gasoline (Premium Unleaded Required),MPG,2050,2050
2016,BMW,X5 M,8,Auto(S8),14,19,16,Semi-Automatic,8,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,3100,3100
2016,BMW,X5 xDrive 35d,6,Auto(S8),23,30,26,Semi-Automatic,8,All Wheel Drive,,"Diesel, ultra low sulfur (15 ppm, maximum)",MPG,1950,1950
2016,BMW,X5 xDrive35i,6,Auto(S8),18,24,20,Semi-Automatic,8,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,2500,2500
2016,BMW,X5 xDrive50i,8,Auto(S8),15,21,17,Semi-Automatic,8,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,2900,2900
2016,BMW,X6 M,8,Auto(S8),14,19,16,Semi-Automatic,8,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,3100,3100
2016,BMW,X6 xDrive35i,6,Auto(S8),18,24,20,Semi-Automatic,8,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,2500,2500
2016,BMW,X6 xDrive50i,8,Auto(S8),15,21,17,Semi-Automatic,8,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,2900,2900
2016,Buick,ENCLAVE AWD,6,Auto(A6),15,22,17,Automatic,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2650,2650
2016,Cadillac,ESCALADE 4WD,8,Auto(A8),15,21,17,Automatic,8,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2650,2650
2016,Cadillac,SRX AWD,6,Auto(S6),16,23,18,Semi-Automatic,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2500,2500
2016,Chevrolet,K1500 SUBURBAN 4WD,8,Auto(A6),15,22,18,Automatic,6,4-Wheel Drive,85,Gasoline (Regular Unleaded Recommended),MPG,2500,2500
2016,Chevrolet,K1500 SUBURBAN 4WD,8,Auto(A6),15,22,18,Automatic,6,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2500,2500
2016,Chevrolet,K1500 TAHOE 4WD,8,Auto(A6),16,22,18,Automatic,6,4-Wheel Drive,85,Gasoline (Regular Unleaded Recommended),MPG,2500,2500
2016,Chevrolet,K1500 TAHOE 4WD,8,Auto(A6),16,22,18,Automatic,6,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2500,2500
2016,Chevrolet,TRAVERSE AWD,6,Auto(A6),15,22,17,Automatic,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2650,2650
2016,Dodge,Durango AWD,6,Auto(A8),18,25,21,Automatic,8,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2150,2150
2016,Dodge,Durango AWD,8,Auto(A8),14,22,17,Automatic,8,All Wheel Drive,10,Gasoline (Mid Grade Unleaded Recommended),MPG,2800,2800
2016,Ford,Expedition 4WD,6,Auto(S6),15,20,17,Semi-Automatic,6,Part-time 4-Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,2650,2650
2016,Ford,Expedition EL 4WD,6,Auto(S6),14,20,16,Semi-Automatic,6,Part-time 4-Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,2800,2800
2016,Ford,EXPLORER AWD,4,Auto(S6),18,26,21,Semi-Automatic,6,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,2150,2150
2016,Ford,EXPLORER AWD,6,Auto(S6),16,22,18,Semi-Automatic,6,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,2500,2500
2016,Ford,EXPLORER AWD,6,Auto(S6),16,23,19,Semi-Automatic,6,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,2350,2350
2016,Ford,EXPLORER FFV AWD,6,Auto(S6),16,23,19,Semi-Automatic,6,All Wheel Drive,85,Gasoline (Regular Unleaded Recommended),MPG,2350,2350
2016,Ford,FLEX AWD,6,Auto(S6),16,22,18,Semi-Automatic,6,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,2500,2500
2016,Ford,FLEX AWD,6,Auto(S6),15,21,17,Semi-Automatic,6,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,2650,2650
2016,GMC,ACADIA AWD,6,Auto(A6),15,22,17,Automatic,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2650,2650
2016,GMC,K1500 YUKON 4WD,8,Auto(A6),16,22,18,Automatic,6,4-Wheel Drive,85,Gasoline (Regular Unleaded Recommended),MPG,2500,2500
2016,GMC,K1500 YUKON 4WD,8,Auto(A6),16,22,18,Automatic,6,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2500,2500
2016,GMC,K1500 YUKON 4WD,8,Auto(A8),15,21,17,Automatic,8,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2650,2650
2016,GMC,K1500 YUKON XL 4WD,8,Auto(A6),15,22,18,Automatic,6,4-Wheel Drive,85,Gasoline (Regular Unleaded Recommended),MPG,2500,2500
2016,GMC,K1500 YUKON XL 4WD,8,Auto(A6),15,22,18,Automatic,6,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2500,2500
2016,GMC,K1500 YUKON XL 4WD,8,Auto(A8),14,20,16,Automatic,8,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2800,2800
2016,INFINITI,QX60 Hybrid AWD,4,Auto(AV-S7),25,28,26,Selectable Continuously Variable (e.g. CVT with paddles),7,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1750,1750
2016,INFINITI,QX80 4WD,8,Auto(S7),13,19,15,Semi-Automatic,7,4-Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,3300,3300
